"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,9.770409,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,9.349051,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,8.986289,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,8.849049,,
"CHL","Chile","YVPOI3R1_ST","Total increase rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,8.77143,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,19.99434,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,18.8012,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,18.20773,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,17.76697,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,17.09399,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,16.75876,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,16.58992,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,15.93107,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,15.46062,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,15.02394,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,14.89626,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,14.83368,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,15.26888,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,15.49607,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,15.05836,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,14.51321,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,14.69925,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,14.59518,,
"CHL","Chile","YVPOBIR1_ST","Crude birth rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,14.46716,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,5.493639,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,5.446677,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,5.328575,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,5.376935,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,5.420138,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,5.144916,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,5.152109,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,5.045797,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,5.150294,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,5.244766,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,5.187163,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,5.351655,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,5.75368,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,5.523438,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,5.558373,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,5.60338,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,5.993565,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,5.91852,,
"CHL","Chile","YVPODER1_ST","Crude death rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,5.866606,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,14.5007,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,13.35452,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,12.87916,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,12.39004,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,11.67385,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,11.61384,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,11.43781,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,10.88528,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,10.31032,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,9.779178,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,9.709101,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,9.482023,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,9.515201,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,9.972635,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,9.499983,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,8.909825,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,8.705685,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,8.676665,,
"CHL","Chile","YVPOI2R1_ST","Natural increase rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,8.600558,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","1995","1995","_1000","Per thousand","0","units",,,1.112326,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","1996","1996","_1000","Per thousand","0","units",,,0.9591994,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","1997","1997","_1000","Per thousand","0","units",,,0.8786113,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","1998","1998","_1000","Per thousand","0","units",,,0.8001789,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","1999","1999","_1000","Per thousand","0","units",,,0.6580153,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2000","2000","_1000","Per thousand","0","units",,,0.3898353,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2001","2001","_1000","Per thousand","0","units",,,0.3853149,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2002","2002","_1000","Per thousand","0","units",,,0.3810593,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2003","2003","_1000","Per thousand","0","units",,,0.3768967,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2004","2004","_1000","Per thousand","0","units",,,0.3728241,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2005","2005","_1000","Per thousand","0","units",,,0.3688868,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2006","2006","_1000","Per thousand","0","units",,,0.3651262,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2007","2007","_1000","Per thousand","0","units",,,0.3614877,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2008","2008","_1000","Per thousand","0","units",,,0.3579211,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2009","2009","_1000","Per thousand","0","units",,,0.3544241,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2010","2010","_1000","Per thousand","0","units",,,0.3510523,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2011","2011","_1000","Per thousand","0","units",,,0.2319042,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2012","2012","_1000","Per thousand","0","units",,,0.2298454,,
"CHL","Chile","YVPOMIR1_ST","Net migration rate","A","Annual","2013","2013","_1000","Per thousand","0","units",,,0.2278294,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1995","1995","PER","Persons","3","thousands",,,1436.633,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1996","1996","PER","Persons","3","thousands",,,1415.594,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1997","1997","PER","Persons","3","thousands",,,1399.535,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1998","1998","PER","Persons","3","thousands",,,1386.155,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","1999","1999","PER","Persons","3","thousands",,,1380.619,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2000","2000","PER","Persons","3","thousands",,,1401.25,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2001","2001","PER","Persons","3","thousands",,,1392.72,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2002","2002","PER","Persons","3","thousands",,,1383.51,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2003","2003","PER","Persons","3","thousands",,,1375.19,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2004","2004","PER","Persons","3","thousands",,,1366.25,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2005","2005","PER","Persons","3","thousands",,,1358.85,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2006","2006","PER","Persons","3","thousands",,,1350.7,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2007","2007","PER","Persons","3","thousands",,,1342.92,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2008","2008","PER","Persons","3","thousands",,,1338.44,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2009","2009","PER","Persons","3","thousands",,,1335.74,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2010","2010","PER","Persons","3","thousands",,,1333.29,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2011","2011","PER","Persons","3","thousands",,,1329.66,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2012","2012","PER","Persons","3","thousands",,,1325.217,,
"EST","Estonia","YPTTTTL1_ST","Population mid-year estimates Total","A","Annual","2013","2013","PER","Persons","3","thousands",,,1320.174,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1995","1995","PER","Persons","3","thousands",,,771.324,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1996","1996","PER","Persons","3","thousands",,,761.171,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1997","1997","PER","Persons","3","thousands",,,753.29,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1998","1998","PER","Persons","3","thousands",,,746.526,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","1999","1999","PER","Persons","3","thousands",,,742.134,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2000","2000","PER","Persons","3","thousands",,,748.17,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2001","2001","PER","Persons","3","thousands",,,743.65,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2002","2002","PER","Persons","3","thousands",,,739.21,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2003","2003","PER","Persons","3","thousands",,,735.2,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2004","2004","PER","Persons","3","thousands",,,730.8,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2005","2005","PER","Persons","3","thousands",,,727.14,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2006","2006","PER","Persons","3","thousands",,,722.77,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2007","2007","PER","Persons","3","thousands",,,718.66,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2008","2008","PER","Persons","3","thousands",,,716.39,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2009","2009","PER","Persons","3","thousands",,,714.42,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2010","2010","PER","Persons","3","thousands",,,712.49,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2011","2011","PER","Persons","3","thousands",,,709.96,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2012","2012","PER","Persons","3","thousands",,,707.079,,
"EST","Estonia","YPFETTL1_ST","Population mid-year estimates Females","A","Annual","2013","2013","PER","Persons","3","thousands",,,704.007,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1995","1995","PER","Persons","3","thousands",,,665.309,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1996","1996","PER","Persons","3","thousands",,,654.422,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1997","1997","PER","Persons","3","thousands",,,646.244,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1998","1998","PER","Persons","3","thousands",,,639.629,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","1999","1999","PER","Persons","3","thousands",,,638.485,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2000","2000","PER","Persons","3","thousands",,,653.08,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2001","2001","PER","Persons","3","thousands",,,649.07,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2002","2002","PER","Persons","3","thousands",,,644.3,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2003","2003","PER","Persons","3","thousands",,,639.99,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2004","2004","PER","Persons","3","thousands",,,635.45,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2005","2005","PER","Persons","3","thousands",,,631.71,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2006","2006","PER","Persons","3","thousands",,,627.93,,
"EST","Estonia","YPMATTL1_ST","Population mid-year estimates Males","A","Annual","2007","2007","PER","Persons","3","thousands",,,624.26,,
